Word,Freq,Z
පටන්,7,-0.0857995754958359
ඈ,7,-0.0857995754958359
පරිශිෂ්ටයෙහි,7,-0.0857995754958359
විටක,7,-0.0857995754958359
රතු,7,-0.0857995754958359
නොකරන්නේ,7,-0.0857995754958359
ලැයිස්තුවක්,7,-0.0857995754958359
දෙපාර්තමේන්තුවල,7,-0.0857995754958359
තැනැත්තෙකු,7,-0.0857995754958359
යොදවනු,7,-0.0857995754958359
ගියහොත්,7,-0.0857995754958359
පරීක්ෂණයකට,7,-0.0857995754958359
පිහිටුවීමට,7,-0.0857995754958359
නොකළහොත්,7,-0.0857995754958359
නොකිරීමට,7,-0.0857995754958359
නිරීක්ෂණය,7,-0.0857995754958359
පරිච්ඡේදයට,7,-0.0857995754958359
නිගමනය,7,-0.0857995754958359
කරනුයේ,7,-0.0857995754958359
ශ්රේණියක,7,-0.0857995754958359
කඩඉමකින්,7,-0.0857995754958359
අනුකූල,7,-0.0857995754958359
නොකඩවා,7,-0.0857995754958359
මාරුවීම්,7,-0.0857995754958359
වැඩට,7,-0.0857995754958359
ප්රේෂණය,7,-0.0857995754958359
යළිත්,7,-0.0857995754958359
විමසීම,7,-0.0857995754958359
ගිවිසුමක්,7,-0.0857995754958359
පත,7,-0.0857995754958359
නිතර,7,-0.0857995754958359
දවසකට,7,-0.0857995754958359
වැටුපෙහි,7,-0.0857995754958359
වරට,7,-0.0857995754958359
හැකිව,7,-0.0857995754958359
රාජකාරියෙහි,7,-0.0857995754958359
පරිච්ඡේදයකට,7,-0.0857995754958359
අත්හිටුවීම,7,-0.0857995754958359
තුරු,7,-0.0857995754958359
සමත්වීමට,7,-0.0857995754958359
පැවරීමට,7,-0.0857995754958359
අන්ය,7,-0.0857995754958359
සක්රීය,7,-0.0857995754958359
කොපමණ,7,-0.0857995754958359
රාජකාරිය,7,-0.0857995754958359
ගිණුමක්,7,-0.0857995754958359
උසාවියෙන්,7,-0.0857995754958359
තුවාල,7,-0.0857995754958359
එවනු,7,-0.0857995754958359
බරපතල,7,-0.0857995754958359
කුවිතාන්සි,7,-0.0857995754958359
රෝගියා,7,-0.0857995754958359
සභිකයන්ට,7,-0.0857995754958359
බස්,7,-0.0857995754958359
යෑම,7,-0.0857995754958359
අප්රමාදව,7,-0.0857995754958359
ස්ථානයෙන්,7,-0.0857995754958359
ලබාගන්නා,7,-0.0857995754958359
ක්රියාවක්,7,-0.0857995754958359
උල්ලංඝනය,7,-0.0857995754958359
අභ්යාසලාභී,7,-0.0857995754958359
ප්රසූති,7,-0.0857995754958359
දරුවාගේ,7,-0.0857995754958359
දරුවා,7,-0.0857995754958359
මෙරටට,7,-0.0857995754958359
දූත,7,-0.0857995754958359
කාර්යාලයක්,7,-0.0857995754958359
නොසලකා,7,-0.0857995754958359
වියදමක්,7,-0.0857995754958359
සලකනු,7,-0.0857995754958359
සාමාන්යාධිකාරී,7,-0.0857995754958359
ඉල්ලුම්පත්රයේ,7,-0.0857995754958359
රථයේ,7,-0.0857995754958359
පියවා,7,-0.0857995754958359
බර,7,-0.0857995754958359
පරිපාලනය,7,-0.0857995754958359
ප්රමුඛත්වය,7,-0.0857995754958359
පත්වූ,7,-0.0857995754958359
මහලේකම්,7,-0.0857995754958359
ගෙවල්,7,-0.0857995754958359
රෝගය,7,-0.0857995754958359
ධාරිතාව,7,-0.0857995754958359
ඩීසල්,7,-0.0857995754958359
ගංවතුර,7,-0.0857995754958359
අග්රහාර,7,-0.0857995754958359
ආරෝග්යශාලා,7,-0.0857995754958359
දැනගැනීම,7,-0.0857995754958359
වැඩිදුර,7,-0.0857995754958359
ඉගැන්වීම,7,-0.0857995754958359
ජීව,7,-0.0857995754958359
ධාරාව,7,-0.0857995754958359
විද්යාගාරය,7,-0.0857995754958359
අමාත්යංශ,7,-0.0857995754958359
ගුණසේකර,7,-0.0857995754958359
නබී,7,-0.0857995754958359
ශිෂ්යන්ට,7,-0.0857995754958359
ගස්,7,-0.0857995754958359
අල්,7,-0.0857995754958359
හේවගේ,7,-0.0857995754958359
වශයෙනි,7,-0.0857995754958359
දෙනා,7,-0.0857995754958359
විරෝධී,7,-0.0857995754958359
කොමසාරිස්ගේ,7,-0.0857995754958359
සම්පාදනයට,7,-0.0857995754958359
අත්වැලක්,7,-0.0857995754958359
ග්රන්ථය,7,-0.0857995754958359
විසඳුම්,7,-0.0857995754958359
වන්නිආරච්චි,7,-0.0857995754958359
මටද,7,-0.0857995754958359
ඔබව,7,-0.0857995754958359
තීරු,7,-0.0857995754958359
අනතුර,7,-0.0857995754958359
ජේදය,7,-0.0857995754958359
ප්ලාස්ටික්,7,-0.0857995754958359
මැනවි,7,-0.0857995754958359
ෆැක්ස්,7,-0.0857995754958359
ටෙන්ඩරය,7,-0.0857995754958359
මට්ටම,7,-0.0857995754958359
මධ්යස්ථානයට,7,-0.0857995754958359
රැස්වීමක්,7,-0.0857995754958359
ප්රේමතිලක,7,-0.0857995754958359
ලං,7,-0.0857995754958359
කොන්ත්රාත්කරු,7,-0.0857995754958359
පියානෝ,7,-0.0857995754958359
සරත්,7,-0.0857995754958359
වාර්ථාව,7,-0.0857995754958359
මනාව,7,-0.0857995754958359
හැසිරවිය,7,-0.0857995754958359
පුත්තලම,7,-0.0857995754958359
පුනරාවර්තන,7,-0.0857995754958359
එරික්,7,-0.0857995754958359
වීරවර්ධන,7,-0.0857995754958359
ස්වේච්ඡා,7,-0.0857995754958359
බලපෑමට,7,-0.0857995754958359
තුමා,7,-0.0857995754958359
හැඳුනුම්පතේ,7,-0.0857995754958359
ජායා,7,-0.0857995754958359
තරඟාවලිය,7,-0.0857995754958359
කලාපයට,7,-0.0857995754958359
හෝටලය,7,-0.0857995754958359
සංරක්ෂණ,7,-0.0857995754958359
කැබ්,7,-0.0857995754958359
නා,7,-0.0857995754958359
සෙනෙවිරත්න,7,-0.0857995754958359
ආනන්ද,7,-0.0857995754958359
ඩි,7,-0.0857995754958359
ගුණවර්ධන,7,-0.0857995754958359
නගරයේ,7,-0.0857995754958359
සංඛ්යාලේඛන,7,-0.0857995754958359
කථාවෙන්,7,-0.0857995754958359
සාමාජිකයින්ගේ,7,-0.0857995754958359
දෙකිඳ,7,-0.0857995754958359
ශ්රියානි,7,-0.0857995754958359
පිරිසිදු,7,-0.0857995754958359
ගැටලුව,7,-0.0857995754958359
ලී,7,-0.0857995754958359
ලාම්පුවක්,7,-0.0857995754958359
අවට,7,-0.0857995754958359
උපතිස්ස,7,-0.0857995754958359
වාසල,7,-0.0857995754958359
මුදියන්සේ,7,-0.0857995754958359
රාළහාමිලාගේ,7,-0.0857995754958359
ශිරානි,7,-0.0857995754958359
අංශුමාලා,7,-0.0857995754958359
විකුණන,7,-0.0857995754958359
සභානායකතුමා,7,-0.0857995754958359
හිඟයක්,7,-0.0857995754958359
පූ,7,-0.0857995754958359
ආනුෂංගික,7,-0.0857995754958359
පැහැර,7,-0.0857995754958359
පිරිසට,7,-0.0857995754958359
රොන්මඩ,7,-0.0857995754958359
හැරිසන්,7,-0.0857995754958359
ලංකන්,7,-0.0857995754958359
සැලැස්මට,6,-0.10206339158650872
ද්වීභාෂා,6,-0.10206339158650872
දිනවලදී,6,-0.10206339158650872
කෑගල්ල,6,-0.10206339158650872
වැඩසටහනේ,6,-0.10206339158650872
පරමාර්ථය,6,-0.10206339158650872
මහජනතාවට,6,-0.10206339158650872
අත්කර,6,-0.10206339158650872
සහභාගීත්වයෙන්,6,-0.10206339158650872
රාමුව,6,-0.10206339158650872
ව්යාපාරය,6,-0.10206339158650872
සාකච්ජා,6,-0.10206339158650872
සාමාජිකයින්,6,-0.10206339158650872
මෙමගින්,6,-0.10206339158650872
කතා,6,-0.10206339158650872
ස්ත්රී,6,-0.10206339158650872
සම්බන්ධීකාරක,6,-0.10206339158650872
සැලසුම,6,-0.10206339158650872
ඉගැන්වීම්,6,-0.10206339158650872
සැමට,6,-0.10206339158650872
උදාහරණයක්,6,-0.10206339158650872
ශ්රමය,6,-0.10206339158650872
ලියාපදිංචිය,6,-0.10206339158650872
වයස්,6,-0.10206339158650872
වසරකම,6,-0.10206339158650872
ත්,6,-0.10206339158650872
මෙහෙවර,6,-0.10206339158650872
ආගම,6,-0.10206339158650872
දෙකම,6,-0.10206339158650872
හැදෑරීමට,6,-0.10206339158650872
දිනකම,6,-0.10206339158650872
සවස,6,-0.10206339158650872
අනුපාතය,6,-0.10206339158650872
පුවරු,6,-0.10206339158650872
සම්මානය,6,-0.10206339158650872
භූමිය,6,-0.10206339158650872
කැඳවීම,6,-0.10206339158650872
ලෙසින්,6,-0.10206339158650872
අරමුණයි,6,-0.10206339158650872
නිර්දේශයන්,6,-0.10206339158650872
ශීර්ෂය,6,-0.10206339158650872
අන්තර්ගත,6,-0.10206339158650872
නාමයන්,6,-0.10206339158650872
එකවර,6,-0.10206339158650872
පැවැත්වීමේ,6,-0.10206339158650872
වගුව,6,-0.10206339158650872
පුහුණුකරුවන්,6,-0.10206339158650872
පැළ,6,-0.10206339158650872
නිමකර,6,-0.10206339158650872
සපුරාලීමට,6,-0.10206339158650872
කි්රයාත්මක,6,-0.10206339158650872
පරිසරය,6,-0.10206339158650872
පාඨමාලාවන්,6,-0.10206339158650872
කැමරා,6,-0.10206339158650872
මෙවර,6,-0.10206339158650872
රැසක්,6,-0.10206339158650872
වගකීමෙන්,6,-0.10206339158650872
සංරක්ෂණය,6,-0.10206339158650872
ගුවන්විදුලි,6,-0.10206339158650872
අධ්යාපනික,6,-0.10206339158650872
මාධ්යය,6,-0.10206339158650872
පොළ,6,-0.10206339158650872
සම්ප්රේෂණ,6,-0.10206339158650872
නවීකරණය,6,-0.10206339158650872
පත්කිරීම,6,-0.10206339158650872
සැපයුම්,6,-0.10206339158650872
මෘදුකාංග,6,-0.10206339158650872
පොසොන්,6,-0.10206339158650872
යායුතු,6,-0.10206339158650872
වසන්ත,6,-0.10206339158650872
ලියනගේ,6,-0.10206339158650872
විචාරාත්මක,6,-0.10206339158650872
සේනානායක,6,-0.10206339158650872
නවක,6,-0.10206339158650872
ශිල්පීන්,6,-0.10206339158650872
සංගීතමය,6,-0.10206339158650872
ප්රදානයන්,6,-0.10206339158650872
පවත්වාගන,6,-0.10206339158650872
පුද්ගලයා,6,-0.10206339158650872
වැව්,6,-0.10206339158650872
දැරිය,6,-0.10206339158650872
පැවැති,6,-0.10206339158650872
කෘෂිකාර්මික,6,-0.10206339158650872
උදෑසන,6,-0.10206339158650872
ව්යාපාරික,6,-0.10206339158650872
අවශ්යතාවයන්,6,-0.10206339158650872
ගැනීමත්,6,-0.10206339158650872
දුරට,6,-0.10206339158650872
සීමිත,6,-0.10206339158650872
නිරූපන,6,-0.10206339158650872
රියල්,6,-0.10206339158650872
ලොතරැයි,6,-0.10206339158650872
ස්ථානවල,6,-0.10206339158650872
සවිකර,6,-0.10206339158650872
සලකුණු,6,-0.10206339158650872
නැරඹීමට,6,-0.10206339158650872
දළ,6,-0.10206339158650872
ප්රචාරය,6,-0.10206339158650872
උපලේඛන,6,-0.10206339158650872
ඇස්,6,-0.10206339158650872
මහේස්ත්රාත්,6,-0.10206339158650872
නියමයන්ට,6,-0.10206339158650872
සුනාමි,6,-0.10206339158650872
කල්බදු,6,-0.10206339158650872
ගැලපීම,6,-0.10206339158650872
ආකාරයකට,6,-0.10206339158650872
කොටස්වල,6,-0.10206339158650872
වර්ෂයක,6,-0.10206339158650872
අනාගත,6,-0.10206339158650872
ගන්නේ,6,-0.10206339158650872
කොමිසම,6,-0.10206339158650872
අමාත්යාංශයක,6,-0.10206339158650872
දෙපාර්තමේන්තුවක්,6,-0.10206339158650872
ඇමිණිය,6,-0.10206339158650872
කාර්යාලයක,6,-0.10206339158650872
අනුමතියක්,6,-0.10206339158650872
රහිතව,6,-0.10206339158650872
පරිමාණයක්,6,-0.10206339158650872
ජනරාල්ගෙන්,6,-0.10206339158650872
කිසි,6,-0.10206339158650872
ලිපියකින්,6,-0.10206339158650872
එකඟ,6,-0.10206339158650872
ඡේද,6,-0.10206339158650872
කෙරෙනු,6,-0.10206339158650872
පිරවීමට,6,-0.10206339158650872
වැඩිවන,6,-0.10206339158650872
නොගැනීමට,6,-0.10206339158650872
නොවිමසා,6,-0.10206339158650872
කෙටුම්පතක්,6,-0.10206339158650872
නාමය,6,-0.10206339158650872
නුසුදුසු,6,-0.10206339158650872
නොව,6,-0.10206339158650872
ඉක්මනින්,6,-0.10206339158650872
නොකෙරේ,6,-0.10206339158650872
ලැබීමේ,6,-0.10206339158650872
යැවීමට,6,-0.10206339158650872
කාලයකින්,6,-0.10206339158650872
සේවකයෙකු,6,-0.10206339158650872
පියවරෙහි,6,-0.10206339158650872
නොමැතිව,6,-0.10206339158650872
මාස්,6,-0.10206339158650872
මාසයක,6,-0.10206339158650872
උඩ,6,-0.10206339158650872
කඩඉම,6,-0.10206339158650872
රාජකාරියක්,6,-0.10206339158650872
ඉඩදිය,6,-0.10206339158650872
වැඩිපුර,6,-0.10206339158650872
මාරුවීමක්,6,-0.10206339158650872
විවාහක,6,-0.10206339158650872
නීතිරීති,6,-0.10206339158650872
සමහර,6,-0.10206339158650872
අවශ්යතාවන්ට,6,-0.10206339158650872
අභියාචන,6,-0.10206339158650872
සීමාවක්,6,-0.10206339158650872
අවශ්යයෙන්ම,6,-0.10206339158650872
කෙළින්ම,6,-0.10206339158650872
මුළුමනින්ම,6,-0.10206339158650872
දහය,6,-0.10206339158650872
තැපෑලෙන්,6,-0.10206339158650872
හරි,6,-0.10206339158650872
දෙපාර්තමේන්තුවකට,6,-0.10206339158650872
ලියුම්,6,-0.10206339158650872
හිස්,6,-0.10206339158650872
ලේකම්ට,6,-0.10206339158650872
චරිත,6,-0.10206339158650872
එකඟතාවය,6,-0.10206339158650872
සිටියේ,6,-0.10206339158650872
රාජකාරියට,6,-0.10206339158650872
යි,6,-0.10206339158650872
නියෝගයෙහි,6,-0.10206339158650872
හැරීමට,6,-0.10206339158650872
නොගෙවන,6,-0.10206339158650872
හැඟෙන,6,-0.10206339158650872
ධූරය,6,-0.10206339158650872
පාඩුව,6,-0.10206339158650872
විදේශයකට,6,-0.10206339158650872
ප්රමාණයෙන්,6,-0.10206339158650872
කාලයෙන්,6,-0.10206339158650872
වේලාවන්,6,-0.10206339158650872
අඩුම,6,-0.10206339158650872
දිනක්,6,-0.10206339158650872
අවුරුද්දකට,6,-0.10206339158650872
නොහැක,6,-0.10206339158650872
මුදලෙන්,6,-0.10206339158650872
ප්රයෝජනය,6,-0.10206339158650872
ඡේදයේ,6,-0.10206339158650872
පොලීසිය,6,-0.10206339158650872
පුද්ගලයාගෙන්,6,-0.10206339158650872
බැඳුම්කරයක්,6,-0.10206339158650872
නීතිපති,6,-0.10206339158650872
ඇතුළතදී,6,-0.10206339158650872
ආඥාපනත,6,-0.10206339158650872
පාවිච්චියට,6,-0.10206339158650872
පළමුවැනි,6,-0.10206339158650872
සහභාගීවීමට,6,-0.10206339158650872
වැඩපිළිවෙල,6,-0.10206339158650872
නිලධාරිනියට,6,-0.10206339158650872
නැවතී,6,-0.10206339158650872
ගෙවන්නේ,6,-0.10206339158650872
සැරයන්වරයෙකුට,6,-0.10206339158650872
කොස්තාපල්වරයෙකුට,6,-0.10206339158650872
සැබැවින්ම,6,-0.10206339158650872
කිව,6,-0.10206339158650872
මිටි,6,-0.10206339158650872
වැඩිනම්,6,-0.10206339158650872
බයිසිකල්,6,-0.10206339158650872
ඉන්වොයිස්,6,-0.10206339158650872
අතරමග,6,-0.10206339158650872
බැඳි,6,-0.10206339158650872
කාර්යස්ථානයකට,6,-0.10206339158650872
දන්වනු,6,-0.10206339158650872
ඇපකරුවන්,6,-0.10206339158650872
අත්තිකාරම,6,-0.10206339158650872
මුහුදු,6,-0.10206339158650872
ලැබීමේදී,6,-0.10206339158650872
දොර,6,-0.10206339158650872
සෘජුවම,6,-0.10206339158650872
සාරාංශ,6,-0.10206339158650872
සාරාංශය,6,-0.10206339158650872
කාලයේදී,6,-0.10206339158650872
ඉන්වෙන්ටරි,6,-0.10206339158650872
කථානායකතුමා,6,-0.10206339158650872
නගරය,6,-0.10206339158650872
අසාධාරණයක්,6,-0.10206339158650872
කමිටුවට,6,-0.10206339158650872
අත්හැර,6,-0.10206339158650872
පුනරුත්ථාපනය,6,-0.10206339158650872
අන්සතු,6,-0.10206339158650872
මුදලකින්,6,-0.10206339158650872
ඇපකරු,6,-0.10206339158650872
ප්රතිශතය,6,-0.10206339158650872
සහනාධාරය,6,-0.10206339158650872
අයිතිව,6,-0.10206339158650872
සංගමයක,6,-0.10206339158650872
සංගමයට,6,-0.10206339158650872
අමාත්යවරයෙකු,6,-0.10206339158650872
ක්රියාමාර්ගය,6,-0.10206339158650872
බලපෑ,6,-0.10206339158650872
ඉගෙනුම්,6,-0.10206339158650872
වාරය,6,-0.10206339158650872
දෘඩාංග,6,-0.10206339158650872
විසදුම්,6,-0.10206339158650872
සුනිල්,6,-0.10206339158650872
කුරාන්,6,-0.10206339158650872
ශිෂ්යන්,6,-0.10206339158650872
නිවෙස්වල,6,-0.10206339158650872
ජෙනරාල්,6,-0.10206339158650872
අධ්යක්ෂකගේ,6,-0.10206339158650872
භාරකරුවන්,6,-0.10206339158650872
නිපැයුම්,6,-0.10206339158650872
පුද්ගලයකු,6,-0.10206339158650872
සූර්ය,6,-0.10206339158650872
ද්විතියික,6,-0.10206339158650872
කාලසීමාවක්,6,-0.10206339158650872
කරුණාවෙන්,6,-0.10206339158650872
මැයෙන්,6,-0.10206339158650872
දෙන්නේ,6,-0.10206339158650872
මූල්යමය,6,-0.10206339158650872
කළමණාකරු,6,-0.10206339158650872
රූපවාහිනි,6,-0.10206339158650872
පටහැනිව,6,-0.10206339158650872
ලීටර්,6,-0.10206339158650872
තැ,6,-0.10206339158650872
ලේඛණය,6,-0.10206339158650872
බස,6,-0.10206339158650872
පාන,6,-0.10206339158650872
මහත්මයාණෙනි,6,-0.10206339158650872
කටයුත්ත,6,-0.10206339158650872
සැළසුම්,6,-0.10206339158650872
ගොනුව,6,-0.10206339158650872
ග,6,-0.10206339158650872
බාලිකා,6,-0.10206339158650872
කලයුතු,6,-0.10206339158650872
විචලන,6,-0.10206339158650872
ලැයිස්තුවේ,6,-0.10206339158650872
බියන්විල,6,-0.10206339158650872
ප්රේමරත්න,6,-0.10206339158650872
පහතින්,6,-0.10206339158650872
පෝස්ටර්,6,-0.10206339158650872
මුලතිව්,6,-0.10206339158650872
කළයුතු,6,-0.10206339158650872
කුරුණෑගල,6,-0.10206339158650872
අත්තිවාරම,6,-0.10206339158650872
ලේඛණ,6,-0.10206339158650872
මැනුම්,6,-0.10206339158650872
වසමට,6,-0.10206339158650872
ලි,6,-0.10206339158650872
ජගත්,6,-0.10206339158650872
වනසත්ව,6,-0.10206339158650872
හිතකාමී,6,-0.10206339158650872
වර්ගයේ,6,-0.10206339158650872
නගරාධිපතිතුමාගේ,6,-0.10206339158650872
පිටි,6,-0.10206339158650872
රත්තොට,6,-0.10206339158650872
දඹුල්ල,6,-0.10206339158650872
යටවත්ත,6,-0.10206339158650872
මිනිස්බල,6,-0.10206339158650872
වැව,6,-0.10206339158650872
විශ්රාමිකයාගේ,6,-0.10206339158650872
පිළිසරු,6,-0.10206339158650872
මිනුම්,6,-0.10206339158650872
ලක්ව,6,-0.10206339158650872
සංගණන,6,-0.10206339158650872
මහළ,6,-0.10206339158650872
ළමාවිය,6,-0.10206339158650872
සහභාගිත්වය,6,-0.10206339158650872
රණතුංග,6,-0.10206339158650872
මියගොස්,6,-0.10206339158650872
කැන්දෝපිටිය,6,-0.10206339158650872
දෙකිද,6,-0.10206339158650872
චක්රීය,6,-0.10206339158650872
කුඹුරු,6,-0.10206339158650872
වරකාව,6,-0.10206339158650872
කොට්ඨාසයට,6,-0.10206339158650872
විමසීමේ,6,-0.10206339158650872
පැදි,6,-0.10206339158650872
ඉඟුරුඔය,6,-0.10206339158650872
සැපයුම,6,-0.10206339158650872
මදිලේ,6,-0.10206339158650872
රථයක,6,-0.10206339158650872
පර්චස්,6,-0.10206339158650872
දැව,6,-0.10206339158650872
තානායම,6,-0.10206339158650872
කවදාද,6,-0.10206339158650872
ලබන්නේද,6,-0.10206339158650872
රූපවාහිනිය,6,-0.10206339158650872
හුනෙයිස්,6,-0.10206339158650872
ෆාරුක්,6,-0.10206339158650872
ඒක,6,-0.10206339158650872
ගුවන්සේවා,6,-0.10206339158650872
ලදින්,6,-0.10206339158650872
සභාභිමුඛ,6,-0.10206339158650872
නැව්,6,-0.10206339158650872
වැයවන,6,-0.10206339158650872
ව්යාපෘතින්,6,-0.10206339158650872
දූපත්,6,-0.10206339158650872
ඉන්දියාව,6,-0.10206339158650872
යෞවන,6,-0.10206339158650872
සපුගස්කන්ද,6,-0.10206339158650872
සපයාගනු,6,-0.10206339158650872
දෙන්නේද,6,-0.10206339158650872
අගයන්,6,-0.10206339158650872
හැකිද,6,-0.10206339158650872
කාපට්,6,-0.10206339158650872
උත්තේජක,6,-0.10206339158650872
සිංහරාජ,6,-0.10206339158650872
නෝට්ටු,6,-0.10206339158650872
ප්රවීණතාවය,5,-0.11832720767718154
නියෝජිතයින්,5,-0.11832720767718154
ත්රෛභාෂික,5,-0.11832720767718154
ද්වී,5,-0.11832720767718154
ගතයුතු,5,-0.11832720767718154
සැපයීමේ,5,-0.11832720767718154
ලාංකේය,5,-0.11832720767718154
කුරුවිට,5,-0.11832720767718154
පුරුෂ,5,-0.11832720767718154
හැඳින්වීම,5,-0.11832720767718154
රටක්,5,-0.11832720767718154
අංග,5,-0.11832720767718154
අනන්යතාවය,5,-0.11832720767718154
එකට,5,-0.11832720767718154
දුෂ්කර,5,-0.11832720767718154
කඳවුරක්,5,-0.11832720767718154
නුවරඑළිය,5,-0.11832720767718154
දිස්ත්රික්කවල,5,-0.11832720767718154
අවස්ථාවන්,5,-0.11832720767718154
සැමරීම,5,-0.11832720767718154
විශ්වාසය,5,-0.11832720767718154
මානසික,5,-0.11832720767718154
අපේ,5,-0.11832720767718154
අධ්යක්ෂකවරුන්,5,-0.11832720767718154
අපේක්ෂකයින්,5,-0.11832720767718154
යොදවන,5,-0.11832720767718154
සමස්ථ,5,-0.11832720767718154
කාර්යාලයේදී,5,-0.11832720767718154
පැන,5,-0.11832720767718154
දෙනෙකුගෙන්,5,-0.11832720767718154
තුන,5,-0.11832720767718154
දිනා,5,-0.11832720767718154
ආකල්ප,5,-0.11832720767718154
පරිසරයක්,5,-0.11832720767718154
නෛතික,5,-0.11832720767718154
විවාද,5,-0.11832720767718154
සහතිකපත්ර,5,-0.11832720767718154
බලපෑම,5,-0.11832720767718154
ශීර්ෂ,5,-0.11832720767718154
පංති,5,-0.11832720767718154
කැබිනට්,5,-0.11832720767718154
සංචිතයක්,5,-0.11832720767718154
කිරිමේ,5,-0.11832720767718154
නිලධාරින්ට,5,-0.11832720767718154
ව්යාප්ති,5,-0.11832720767718154
රෝපණ,5,-0.11832720767718154
වීමේ,5,-0.11832720767718154
විද්යාගාරයේ,5,-0.11832720767718154
ක්රියාකාරිත්වය,5,-0.11832720767718154
ව්යවස්ථාවට,5,-0.11832720767718154
වැසිකිලි,5,-0.11832720767718154
කරන්නන්,5,-0.11832720767718154
වාර්තාවෙහි,5,-0.11832720767718154
ක්ෂේත්රය,5,-0.11832720767718154
අංකන,5,-0.11832720767718154
ලෝකය,5,-0.11832720767718154
ආදේශ,5,-0.11832720767718154
සවිකිරීම,5,-0.11832720767718154
නැරඹීම,5,-0.11832720767718154
පසුතල,5,-0.11832720767718154
ඒකාබද්ධව,5,-0.11832720767718154
නිවේදන,5,-0.11832720767718154
නිශ්චල,5,-0.11832720767718154
ඵලදායී,5,-0.11832720767718154
හඳුන්වාදීම,5,-0.11832720767718154
නිෂ්පාදිත,5,-0.11832720767718154
වෙළඳපොලේ,5,-0.11832720767718154
සැපයීමට,5,-0.11832720767718154
පාරිභෝගික,5,-0.11832720767718154
ක්රමවේදයක්,5,-0.11832720767718154
තත්ත්වයට,5,-0.11832720767718154
ප්රමිතීන්,5,-0.11832720767718154
පිටත,5,-0.11832720767718154
වැඩිම,5,-0.11832720767718154
කතරගම,5,-0.11832720767718154
හෙබි,5,-0.11832720767718154
සහය,5,-0.11832720767718154
සමාජීය,5,-0.11832720767718154
පුවත්,5,-0.11832720767718154
සමරනායක,5,-0.11832720767718154
ගත්තේ,5,-0.11832720767718154
විකිණීමෙන්,5,-0.11832720767718154
අක්රමිකතා,5,-0.11832720767718154
අමරසේකර,5,-0.11832720767718154
කරුණාරත්න,5,-0.11832720767718154
සජීවිකරණ,5,-0.11832720767718154
සඳරුවන්,5,-0.11832720767718154
කරන්නා,5,-0.11832720767718154
සංචාරය,5,-0.11832720767718154
සංස්කරණය,5,-0.11832720767718154
ආකෘතියක්,5,-0.11832720767718154
එදිනෙදා,5,-0.11832720767718154
බාහිරව,5,-0.11832720767718154
මහවැලි,5,-0.11832720767718154
ක්රීඩාංගනයේ,5,-0.11832720767718154
කොරියානු,5,-0.11832720767718154
අඩවිය,5,-0.11832720767718154
ප්රදර්ශනයේ,5,-0.11832720767718154
කොටගෙන,5,-0.11832720767718154
ග්රන්ථයක්,5,-0.11832720767718154
තිස්සේ,5,-0.11832720767718154
ගිවිසුම්වලට,5,-0.11832720767718154
සෙවන,5,-0.11832720767718154
රෝද,5,-0.11832720767718154
සා,5,-0.11832720767718154
මැදිරියේ,5,-0.11832720767718154
සෙලින්කෝ,5,-0.11832720767718154
පද්ධතියේ,5,-0.11832720767718154
පරිශ්රයේ,5,-0.11832720767718154
සම්බන්ධතාවයක්,5,-0.11832720767718154
ව්යුහය,5,-0.11832720767718154
නිළධාරීන්ගේ,5,-0.11832720767718154
එකඟව,5,-0.11832720767718154
තරඟයේ,5,-0.11832720767718154
යුක්තව,5,-0.11832720767718154
ප්රමිතීන්ට,5,-0.11832720767718154
පරිද්දෙන්,5,-0.11832720767718154
පාරිතෝෂික,5,-0.11832720767718154
ලාභ,5,-0.11832720767718154
විස්තීර්ණ,5,-0.11832720767718154
ජනනය,5,-0.11832720767718154
බලපෑම්,5,-0.11832720767718154
ලැබීම්,5,-0.11832720767718154
අයකිරීම්,5,-0.11832720767718154
සේවකයින්ට,5,-0.11832720767718154
අමාත්යාංශයක්,5,-0.11832720767718154
ලැබුවා,5,-0.11832720767718154
සභාවක්,5,-0.11832720767718154
නිර්වේතනික,5,-0.11832720767718154
ඒවාට,5,-0.11832720767718154
තුළම,5,-0.11832720767718154
ප්රමාණ,5,-0.11832720767718154
පඩිනඩි,5,-0.11832720767718154
තීරණයක්,5,-0.11832720767718154
කෙටුම්පත්,5,-0.11832720767718154
වර්ගවල,5,-0.11832720767718154
සේවයකට,5,-0.11832720767718154
කරවිය,5,-0.11832720767718154
පුරප්පාඩුව,5,-0.11832720767718154
පරිබාහිර,5,-0.11832720767718154
නොවෙනස්ව,5,-0.11832720767718154
පුරවා,5,-0.11832720767718154
ලියන,5,-0.11832720767718154
ආණ්ඩුකම,5,-0.11832720767718154
නිලධරයෙකුම,5,-0.11832720767718154
භාරයේ,5,-0.11832720767718154
සීමාවට,5,-0.11832720767718154
අනත්දරු,5,-0.11832720767718154
කිරීමෙහිලා,5,-0.11832720767718154
පිළිපැදිය,5,-0.11832720767718154
වෙතත්,5,-0.11832720767718154
නොලැබූ,5,-0.11832720767718154
දෙපාර්තමේන්තුමය,5,-0.11832720767718154
පිළිවෙළක්,5,-0.11832720767718154
යවනු,5,-0.11832720767718154
ලිපිවල,5,-0.11832720767718154
උපාධියක්,5,-0.11832720767718154
කඩඉමෙන්,5,-0.11832720767718154
තීරණයකට,5,-0.11832720767718154
නොලබන,5,-0.11832720767718154
විසින්ම,5,-0.11832720767718154
